TimeStamp,NbrPulseA,NbrPulseB,NbrPulseC,NbrPulseD,NbrCoincidencePulseAB,NbrCoincidencePulseAC,NbrCoincidencePulseDB,NbrCoincidencePulseDC,NbrCoincidencePulseABC 
2025-03-13T11:04:53.123234,170599,698710,237259,28,62561,20010,9,2,5980
2025-03-13T11:04:53.234097,340594,697833,237313,38,61690,19949,16,4,5902
2025-03-13T11:04:53.343447,170698,697758,237470,52,62457,19897,14,2,5869
2025-03-13T11:04:53.437174,170350,1396890,237368,37,62449,19761,18,5,5875
2025-03-13T11:04:53.530906,170235,698615,237119,54,62315,20116,22,4,6009
2025-03-13T11:04:53.640256,170309,1396755,238141,36,61989,19677,13,1,5897
2025-03-13T11:04:53.733980,170736,698174,238130,65,62048,19920,18,3,5820
2025-03-13T11:04:53.827710,170690,1396969,239170,32,62520,20346,11,4,6117
2025-03-13T11:04:53.937197,342056,698258,238068,43,62757,20170,16,5,6032
2025-03-13T11:04:54.044923,171694,698645,477359,54,62362,20472,12,5,6045
2025-03-13T11:04:54.138047,171497,699690,238285,34,62733,20253,14,4,5906
2025-03-13T11:04:54.233304,172256,1398822,239913,50,63283,20309,14,2,6010
2025-03-13T11:04:54.327016,171936,699115,239182,48,62675,20004,11,3,5908
2025-03-13T11:04:54.436367,172656,1397461,239340,41,63050,20247,12,1,5982
2025-03-13T11:04:54.545714,171739,698646,240807,43,62782,20551,14,1,6141
2025-03-13T11:04:54.639444,172824,699158,240251,37,62866,20559,16,1,6227
2025-03-13T11:04:55.221656,172821,699308,240231,67,63001,20559,19,5,6111
2025-03-13T11:04:55.440356,173798,699246,242069,44,63598,20639,12,5,6124
2025-03-13T11:04:55.549705,173628,700536,242008,40,63624,20635,9,2,6239
2025-03-13T11:04:55.643432,173471,698814,241525,41,63294,20855,7,5,6142
2025-03-13T11:04:55.737161,174438,1398412,242171,30,64159,20887,8,3,6259
2025-03-13T11:04:55.830890,174454,2099185,242694,53,64027,20890,18,2,6162
2025-03-13T11:04:55.948925,174098,2798827,242675,44,63594,20890,6,4,6199
2025-03-13T11:04:56.048666,174108,700659,242427,44,63850,20818,9,3,6328
2025-03-13T11:04:56.145908,175197,700847,486568,43,64135,21001,10,2,6391
2025-03-13T11:04:56.239643,175345,700861,242380,48,63753,21161,17,6,6253
2025-03-13T11:04:56.348995,174774,1400147,243381,36,63685,20910,11,1,6278
2025-03-13T11:04:56.442722,175527,2101458,243767,51,64541,21189,17,2,6330
2025-03-13T11:04:56.536447,174919,2802590,487682,58,64211,20978,21,4,6253
2025-03-13T11:04:56.630178,175163,699943,244170,28,64050,21194,5,3,6188
2025-03-13T11:04:56.739525,175587,701400,244590,40,64294,20946,13,4,6219
2025-03-13T11:04:56.848874,175338,700938,244680,44,64192,21012,16,1,6308
2025-03-13T11:04:56.943273,175820,701043,244598,48,64503,21293,17,3,6287
2025-03-13T11:04:57.037001,175553,701479,244813,48,64024,21369,7,4,6334
2025-03-13T11:04:57.149394,176121,701797,245563,43,64654,21410,9,3,6293
2025-03-13T11:04:57.241045,176387,701102,490204,54,64675,21417,15,6,6391
2025-03-13T11:04:57.334771,175853,701475,245054,44,64576,21268,13,6,6398
2025-03-13T11:04:57.428497,176770,1403545,244785,52,65125,21343,15,6,6554
2025-03-13T11:04:57.537855,176928,702531,245629,50,64957,21348,19,2,6306
2025-03-13T11:04:57.647199,176193,701595,491681,47,65103,21155,5,5,6374
2025-03-13T11:04:57.740928,176892,702431,244679,49,64960,21359,13,3,6360
2025-03-13T11:04:57.834652,176036,701211,245035,33,64851,21444,15,4,6458
2025-03-13T11:04:57.944442,176508,701706,245845,52,64503,21411,18,6,6361
2025-03-13T11:04:58.041691,176599,701398,491237,40,64776,21273,11,4,6374
2025-03-13T11:04:58.135435,176880,1401547,246109,59,64909,21371,16,1,6414
2025-03-13T11:04:58.241675,177151,700482,246077,53,64718,21506,20,5,6474
2025-03-13T11:04:58.351022,177860,701047,246544,55,65139,21730,18,6,6521
2025-03-13T11:04:58.444752,176873,703180,245824,52,65132,21546,11,1,6540
2025-03-13T11:04:58.538479,176442,701095,246285,38,65192,21614,9,4,6587
2025-03-13T11:04:58.632210,176497,700835,246776,39,64682,21442,17,3,6372
2025-03-13T11:04:58.741555,353947,701718,246066,49,65316,21700,12,8,6515
2025-03-13T11:04:58.845804,177033,1403138,492033,49,64992,21546,16,3,6473
2025-03-13T11:04:59.309765,177036,701654,246679,42,64896,21683,12,3,6536
2025-03-13T11:04:59.341009,177368,700966,246421,38,64925,21517,10,4,6334
2025-03-13T11:04:59.434740,177170,701757,246447,44,64827,21370,20,4,6375
2025-03-13T11:04:59.544085,177413,702301,246002,51,65470,21348,16,5,6347
2025-03-13T11:04:59.637813,176846,701195,245602,38,64771,21479,14,1,6565
2025-03-13T11:04:59.731540,176931,701262,245460,43,64781,21482,11,3,6462
2025-03-13T11:04:59.841059,176863,701203,245706,37,65127,21632,7,3,6460
2025-03-13T11:04:59.950306,176843,702237,245298,45,65029,21298,16,2,6350
2025-03-13T11:05:00.044035,353590,701111,491362,52,64716,42593,12,6,6316
2025-03-13T11:05:00.133672,176272,701594,246175,46,64428,21177,14,8,6243
2025-03-13T11:05:00.227403,176823,1403276,245654,45,65047,21468,13,3,6579
2025-03-13T11:05:00.352370,177020,701909,245993,42,64706,21595,11,3,6479
2025-03-13T11:05:00.446103,176141,701390,246184,46,64782,21380,14,2,6402
2025-03-13T11:05:00.539832,176274,701287,245763,45,64536,21453,16,1,6351
2025-03-13T11:05:00.633554,176550,701830,245942,34,64668,21400,6,4,6365
2025-03-13T11:05:00.742904,177060,1402310,246248,39,64968,21322,10,3,6377
2025-03-13T11:05:00.843456,176548,701549,244942,44,64861,21175,13,2,6336
2025-03-13T11:05:00.939695,176053,1402478,245885,45,64881,21271,13,1,6431
2025-03-13T11:05:01.033423,176430,701022,246827,48,64411,21385,11,8,6378
2025-03-13T11:05:01.138666,176853,1402119,245217,46,64562,21522,13,5,6394
2025-03-13T11:05:01.248016,176640,701410,245725,58,64839,21329,15,3,6383
2025-03-13T11:05:01.341746,177555,701140,245880,48,64988,21501,16,3,6391
2025-03-13T11:05:01.451096,176506,701774,245429,53,64772,21158,18,3,6352
2025-03-13T11:05:01.544824,176893,701230,246001,41,64605,21495,18,2,6447
2025-03-13T11:05:01.638550,175937,701106,245315,51,64817,21432,13,3,6384
2025-03-13T11:05:01.732277,176450,701458,244920,38,65072,21348,8,2,6383
2025-03-13T11:05:01.841627,176419,701339,246044,31,65183,21259,7,3,6340
2025-03-13T11:05:01.951488,176511,700452,245582,38,64326,21312,12,1,6270
2025-03-13T11:05:02.046727,176153,1402808,245904,44,64885,21268,15,4,6429
2025-03-13T11:05:02.140478,176664,702105,245283,62,64959,21579,19,1,6514
2025-03-13T11:05:02.249839,176627,701373,245124,57,64727,21391,21,6,6356
2025-03-13T11:05:02.343540,176563,701822,246045,45,65019,21358,16,4,6521
2025-03-13T11:05:02.437267,177085,702739,246067,43,65115,21284,7,3,6402
2025-03-13T11:05:02.530996,177058,700890,246337,50,64870,21580,15,5,6508
2025-03-13T11:05:02.655967,176320,702258,246758,50,64564,21488,15,6,6399
2025-03-13T11:05:02.749817,176690,702165,245853,44,64582,21427,12,5,6427
2025-03-13T11:05:02.836646,176635,1403039,246451,43,65129,21577,10,2,6567
2025-03-13T11:05:02.943030,177919,2105332,246125,53,65423,21369,16,2,6534
2025-03-13T11:05:03.436310,176755,701358,245679,57,64585,21383,21,8,6497
2025-03-13T11:05:03.639394,176615,1404096,246239,40,64948,21547,15,2,6449
2025-03-13T11:05:03.731083,177017,701815,245094,36,64872,21282,9,1,6269
2025-03-13T11:05:03.849971,176284,702957,246337,35,64829,21589,12,1,6475
2025-03-13T11:05:03.943701,176787,702325,246115,51,64660,21644,18,1,6442
2025-03-13T11:05:04.037938,176834,701829,245017,39,64708,21489,12,3,6405
2025-03-13T11:05:04.131665,176756,700979,245510,38,65019,21239,11,1,6434
2025-03-13T11:05:04.241017,177334,1403217,245826,40,64931,21428,8,5,6402
2025-03-13T11:05:04.350364,177085,2104868,245797,39,64890,21339,8,2,6305
2025-03-13T11:05:04.444092,176686,2806483,246246,55,64943,21355,17,2,6470
2025-03-13T11:05:04.537819,176974,3507770,246035,47,64710,21244,19,2,6193
2025-03-13T11:05:04.647170,177616,701927,247092,56,65089,21790,21,3,6370
2025-03-13T11:05:04.749511,176932,701847,246010,39,64802,21445,10,1,6376
2025-03-13T11:05:04.843757,176808,702005,245373,46,64971,21409,15,1,6394
2025-03-13T11:05:04.937483,176460,702163,245607,36,65229,21380,10,1,6508
2025-03-13T11:05:05.091594,176751,702527,245940,45,65008,21380,15,3,6496
2025-03-13T11:05:05.138473,177555,701709,245767,51,65178,21700,18,1,6327
2025-03-13T11:05:05.247811,176759,702450,247034,50,65053,21330,15,5,6373
2025-03-13T11:05:05.341535,176732,702071,246622,45,65084,21308,14,1,6326
2025-03-13T11:05:05.450889,176750,1403128,246286,52,64762,21536,18,3,6426
2025-03-13T11:05:05.544613,177427,702049,246333,41,65031,21596,15,3,6571
2025-03-13T11:05:05.638371,176591,1404101,247384,35,65190,21500,9,2,6550
2025-03-13T11:05:05.732160,177407,701620,246705,51,65060,21669,19,3,6527
2025-03-13T11:05:05.855716,354532,702063,245639,47,65207,21385,16,4,6330
2025-03-13T11:05:05.949444,532406,702336,246366,33,65075,21667,10,1,6475
2025-03-13T11:05:06.046185,176890,1403773,246356,44,65002,21338,19,1,6294
2025-03-13T11:05:06.139942,177609,2104720,247143,56,65283,21494,16,1,6376
2025-03-13T11:05:06.249262,177213,701912,246588,46,64940,21545,14,5,6400
2025-03-13T11:05:06.342994,176709,701317,246612,41,64620,21249,22,1,6323
2025-03-13T11:05:06.436718,177070,702016,246381,48,65217,21534,21,3,6462
2025-03-13T11:05:06.530452,177623,701800,247139,38,65215,21692,14,1,6450
2025-03-13T11:05:06.655417,177958,701649,246034,54,65252,21553,19,1,6461
2025-03-13T11:05:06.745108,176971,701781,245351,38,64794,21429,12,3,6309
2025-03-13T11:05:06.846848,177948,701707,246215,46,65197,21480,14,4,6415
2025-03-13T11:05:06.940578,176945,700666,246145,46,65000,21699,15,6,6484
2025-03-13T11:05:07.042316,176477,701516,245983,38,64867,21441,12,1,6397
2025-03-13T11:05:07.151668,177229,701433,246038,42,64324,21381,9,1,6274
2025-03-13T11:05:07.245397,177328,701411,246274,51,64754,21505,13,5,6428
2025-03-13T11:05:07.354743,177840,1403144,246239,42,65292,21524,11,4,6508
2025-03-13T11:05:07.448471,177445,2105125,245628,52,64994,21311,13,8,6378
2025-03-13T11:05:07.542202,177024,702735,247026,36,64878,21406,8,3,6405
2025-03-13T11:05:07.635931,177008,702481,246426,43,64829,21366,12,8,6494
2025-03-13T11:05:07.749536,177247,702796,245909,45,65153,21359,18,6,6493
2025-03-13T11:05:07.848810,177214,702069,246513,47,65191,21581,10,5,6419
2025-03-13T11:05:07.942538,177373,1403395,246311,37,64963,21581,7,4,6549
2025-03-13T11:05:08.034162,177029,700757,246443,44,64827,21298,12,2,6308
2025-03-13T11:05:08.159133,176653,1402315,246453,43,64800,21598,11,5,6468
2025-03-13T11:05:08.252861,176263,700936,245293,45,64348,21393,16,2,6422
2025-03-13T11:05:08.346589,176806,701210,245471,38,64682,21290,10,2,6279
2025-03-13T11:05:08.440317,176950,1401984,245354,51,64972,21578,17,3,6535
2025-03-13T11:05:08.549669,176326,701228,244668,42,64295,21191,13,4,6321
2025-03-13T11:05:08.643396,175797,700399,244433,35,64441,21240,16,1,6411
2025-03-13T11:05:08.744535,175023,700602,244058,38,64297,21164,11,3,6382
2025-03-13T11:05:08.841280,175486,699266,243592,45,64166,21118,11,3,6331
2025-03-13T11:05:08.950629,175142,700456,487172,40,64307,20978,17,5,6272
2025-03-13T11:05:09.049870,174333,700574,242436,48,63950,20819,11,4,6159
2025-03-13T11:05:09.143599,173765,1400941,241568,36,63914,20741,12,3,6126
2025-03-13T11:05:09.237326,173395,699296,241363,42,63579,20727,11,1,6167
2025-03-13T11:05:09.346675,173311,699930,481716,43,63363,20627,17,3,6121
2025-03-13T11:05:09.456026,173481,1400231,722557,46,63554,20489,9,3,6061
2025-03-13T11:05:09.549753,172930,699643,240885,44,63115,20424,11,2,6189
2025-03-13T11:05:09.643525,173279,1399920,240599,34,63944,20577,9,2,6209
2025-03-13T11:05:09.751358,173316,699670,241116,47,63307,20372,11,4,6105
2025-03-13T11:05:09.845093,174492,699509,240277,43,64370,20723,8,0,6287
2025-03-13T11:05:09.941835,349000,700367,241746,39,64007,20976,14,0,6253
2025-03-13T11:05:10.035562,173876,1400639,241831,48,63335,20730,8,7,6152
2025-03-13T11:05:10.144912,174815,2100564,242574,47,63657,20889,19,7,6206
2025-03-13T11:05:10.254267,174545,700349,242951,45,64022,20767,12,4,6258
2025-03-13T11:05:10.347989,175912,700871,486418,38,64642,21186,16,1,6317
2025-03-13T11:05:10.441721,176899,701593,244987,59,64978,21517,17,6,6510
2025-03-13T11:05:10.551073,176614,701631,246749,42,64586,21320,10,3,6361
2025-03-13T11:05:10.653575,177748,1403304,246818,44,65046,21577,13,4,6417
2025-03-13T11:05:10.750310,177813,703295,247769,36,65712,21773,14,3,6384
2025-03-13T11:05:10.844039,178393,1404991,248327,40,65446,21931,15,6,6524
2025-03-13T11:05:10.951777,178845,700743,248375,52,65216,21899,16,5,6414
2025-03-13T11:05:11.045509,179069,702612,497291,41,65690,21960,15,1,6622
2025-03-13T11:05:11.139235,179846,1406109,249705,34,66100,22185,8,2,6714
2025-03-13T11:05:11.248584,179969,2110219,249148,47,66189,22056,16,3,6746
2025-03-13T11:05:11.355616,359368,702248,250369,31,65725,22184,7,1,6663
2025-03-13T11:05:11.853741,180150,702928,250269,50,66123,22202,12,1,6682
2025-03-13T11:05:12.041198,179826,703100,250011,53,66245,22191,16,1,6634
2025-03-13T11:05:12.150546,179625,703277,250687,37,65975,22270,13,3,6562
2025-03-13T11:05:12.247790,179760,703385,250257,47,66148,22409,12,3,6705
2025-03-13T11:05:12.341520,179929,703161,250888,39,66277,22389,9,1,6756
2025-03-13T11:05:12.435247,181096,703386,250588,40,66507,22337,10,1,6725
2025-03-13T11:05:12.552610,361936,1408093,250929,44,133413,22247,18,2,6647
2025-03-13T11:05:12.642232,181213,702956,250305,35,66481,22346,15,2,6660
2025-03-13T11:05:12.751580,180701,1406370,501157,53,66406,22324,20,8,6669
2025-03-13T11:05:12.845309,360701,703818,751817,48,66437,44877,15,4,6711
2025-03-13T11:05:12.946092,180654,703901,250888,45,66533,22454,17,4,6770
2025-03-13T11:05:13.055453,180764,703404,251224,50,66499,22266,11,2,6757
2025-03-13T11:05:13.149169,181083,703889,251393,43,66576,22526,8,1,6774
2025-03-13T11:05:13.258519,180515,1408764,251899,37,66444,22454,9,1,6720
2025-03-13T11:05:13.352246,180361,2112404,251169,50,66318,22310,16,4,6621
2025-03-13T11:05:13.445975,181496,703218,501701,41,67066,22273,7,2,6759
2025-03-13T11:05:13.538077,180936,704475,752395,49,66882,22374,13,5,6738
2025-03-13T11:05:13.658478,181165,704816,250897,43,67066,22545,8,1,6774
2025-03-13T11:05:13.752209,181108,1409219,251721,55,66933,22364,9,1,6687
2025-03-13T11:05:13.843329,180990,703659,250982,36,66477,22365,13,0,6755
2025-03-13T11:05:13.952679,181254,703616,502116,49,66685,22509,14,2,6646
2025-03-13T11:05:14.062032,181393,702883,251228,29,66486,22419,9,2,6661
2025-03-13T11:05:14.155756,181506,1406846,250466,30,66868,22462,5,1,6602
2025-03-13T11:05:14.249485,181200,702989,251784,42,66735,22561,13,2,6812
2025-03-13T11:05:14.343212,181458,703377,251996,51,66780,22487,13,2,6802
2025-03-13T11:05:14.452564,180666,704803,250963,42,66483,22475,13,4,6719
2025-03-13T11:05:14.551402,180328,703575,251184,46,66349,22563,16,2,6759
2025-03-13T11:05:14.643521,181019,704903,251479,52,66819,22281,15,5,6761
2025-03-13T11:05:14.752866,180714,703560,251959,47,66414,22654,11,3,6864
2025-03-13T11:05:14.850111,181449,1407065,251407,46,66759,22219,14,1,6677
2025-03-13T11:05:14.959461,180880,2110608,251556,38,66456,22089,13,3,6600
2025-03-13T11:05:15.053211,181085,704218,251671,53,66720,22419,18,3,6676
2025-03-13T11:05:15.146920,180673,703403,251825,44,66459,22515,16,3,6710
2025-03-13T11:05:15.256272,180967,703218,251282,40,66592,22233,13,3,6724
2025-03-13T11:05:15.349999,180210,704222,251854,49,66223,22505,10,6,6754
2025-03-13T11:05:15.450760,180795,704721,251306,38,66927,22394,11,2,6703
2025-03-13T11:05:15.540887,180989,704404,251718,52,66516,22602,14,3,6800
2025-03-13T11:05:15.922335,361540,703766,250760,41,66517,22410,11,3,6806
2025-03-13T11:05:16.250383,179615,1406965,251122,39,65887,21925,13,5,6687
2025-03-13T11:05:16.344113,180863,703508,250164,46,66346,22573,17,1,6791
2025-03-13T11:05:16.464584,179970,703799,251144,58,66575,22163,19,5,6765
2025-03-13T11:05:16.559869,180073,703826,250542,36,66018,21982,7,5,6538
2025-03-13T11:05:16.653605,179974,1408343,250818,46,66139,22229,14,8,6712
2025-03-13T11:05:16.745723,180794,2110929,250479,59,66308,22448,14,3,6775
2025-03-13T11:05:16.855074,179521,702426,250945,45,66022,22286,10,5,6654
2025-03-13T11:05:16.948801,180422,1405113,251104,52,66340,22471,22,9,6718
2025-03-13T11:05:17.042528,180184,703994,250410,48,66472,22170,12,4,6721
2025-03-13T11:05:17.151880,180013,702404,250088,45,66319,22067,15,5,6752
2025-03-13T11:05:17.261230,180170,702880,250926,34,66047,22314,10,3,6688
2025-03-13T11:05:17.354960,179959,703233,500883,48,66021,22187,13,2,6493
2025-03-13T11:05:17.451641,179548,703490,750952,49,66198,22037,15,5,6608
2025-03-13T11:05:17.546390,179309,703109,1001685,45,65929,22403,16,3,6738
2025-03-13T11:05:17.655739,179641,703682,250174,42,65585,22118,14,3,6567
2025-03-13T11:05:17.748357,179777,704495,249433,44,66237,22031,12,4,6606
2025-03-13T11:05:17.842090,179809,1406984,250101,44,66036,21827,15,6,6474
2025-03-13T11:05:17.951434,180210,702353,249960,44,66022,22088,17,7,6637
2025-03-13T11:05:18.060784,179304,703443,249259,39,66263,22237,16,2,6690
2025-03-13T11:05:18.154512,179205,702461,249029,40,65750,21912,14,3,6452
2025-03-13T11:05:18.248240,179354,702879,249783,41,66377,22222,12,2,6682
2025-03-13T11:05:18.341972,179592,1406827,248636,50,66067,21881,24,5,6618
2025-03-13T11:05:18.457880,178594,702095,249562,40,65255,22227,9,3,6631
2025-03-13T11:05:18.545507,178641,702473,248113,52,66058,21666,17,5,6446
2025-03-13T11:05:18.654855,178877,702904,249221,48,65757,22089,15,5,6492
2025-03-13T11:05:18.752629,178745,1405014,248354,45,65721,21981,14,2,6626
2025-03-13T11:05:18.861969,178783,703240,248280,49,65509,21925,11,1,6525
2025-03-13T11:05:18.955678,178731,703114,249278,41,65728,21862,10,1,6630
2025-03-13T11:05:19.049404,357247,701922,248245,51,65454,21907,19,4,6582
2025-03-13T11:05:19.158757,178519,1405140,248016,54,65326,21644,22,7,6443
2025-03-13T11:05:19.252488,178099,701363,248423,57,65544,21676,15,7,6481
2025-03-13T11:05:19.346216,178299,702173,247623,48,65405,21885,14,1,6615
2025-03-13T11:05:19.459564,178052,701909,248712,57,65568,21626,22,3,6498
2025-03-13T11:05:19.557803,178844,1404534,247252,44,66129,21869,15,6,6654
2025-03-13T11:05:19.651536,177582,702289,248075,48,64857,21857,11,3,6435
2025-03-13T11:05:19.758785,177334,701393,247258,40,64959,21654,6,3,6454
2025-03-13T11:05:19.852513,177624,1404117,246563,43,65095,21737,18,5,6549
2025-03-13T11:05:19.961863,177831,2105346,246778,59,65175,21725,21,4,6552
2025-03-13T11:05:20.055591,178090,701996,246461,35,65898,21519,8,1,6583
2025-03-13T11:05:20.149359,177741,702038,246652,33,65006,21846,12,5,6556
2025-03-13T11:05:20.243048,177163,1403788,247330,39,65158,21662,10,1,6524
2025-03-13T11:05:20.352395,177275,701193,247744,43,65118,21684,17,5,6540
2025-03-13T11:05:20.449124,177072,702175,245936,48,65015,21476,21,6,6513
2025-03-13T11:05:20.555994,177080,700964,245345,49,64952,21216,18,6,6331
2025-03-13T11:05:21.026654,354227,1403200,244907,50,129873,21295,17,1,6401
2025-03-13T11:05:21.358228,176079,701794,490252,51,64942,21154,21,9,6358
2025-03-13T11:05:21.447864,175816,701001,245079,50,64439,21022,16,1,6285
2025-03-13T11:05:21.557220,177243,702457,244613,44,65132,21389,13,6,6429
